height_cm,weight_kg,team,draft_pick,ppg,rpg,apg,spg,bpg,BPM,team_rank,team_strength,sim,draft_expectation,pressure_factor,total_pressure,pressure_scaled,ppg_adj,rpg_adj,apg_adj,spg_adj,bpg_adj,BPM_adj,ppg_adj_z,rpg_adj_z,apg_adj_z,spg_adj_z,bpg_adj_z,S,sb,pressure_scaled_norm,sim_norm,B,A,expectation_met_%
190,106,TOR,60,15.7,0.2,4.7,1.5,0.6,7.73,22,0.002066115702479339,0.7419770435877123,0.0002777777777777778,0.40206611570247935,5.73921028466483e-07,8.264474952396626e-07,6.312438016528926,0.08041322314049587,1.889710743801653,0.603099173553719,0.2412396694214876,3.1079710743801656,-0.22718595628289537,-1.2037037132702144,-0.32655432352627883,-0.02207161096628642,-0.8311810106491118,0.06845316910706714,0.7706764013123802,8.264474952396626e-07,0.7372711130370514,49.641529714638786,16.869278347481867,33.982188793241974
186,76,CHA,3,26.3,12.1,6.1,2.4,0.1,-0.14,30,0.0011111111111111111,0.77917422583796,0.1111111111111111,0.40111111111111114,0.0001234567901234568,0.000492358646052903,10.549222222222223,4.8534444444444444,2.4467777777777777,0.9626666666666667,0.04011111111111112,-0.05615555555555556,0.440186764158658,0.6131433546832589,-0.06769966855557176,0.6977933589447052,-1.1984067258209075,0.6189318840196115,0.37670238787928945,0.000492358646052903,0.775146804510252,51.19394446245782,19.967998453083517,39.00461014041748
201,122,PHI,46,30.0,6.8,10.6,2.3,1.1,7.51,4,0.0625,0.6432078544869789,0.00047258979206049145,0.4625,2.9536862003780716e-05,0.0001166783816105412,13.875,3.145,4.9025,1.06375,0.50875,3.473375,0.9640589406450268,-0.037173422168309614,1.07341098737399,0.9001652421161499,-0.3427537416039006,0.9280896417868665,0.7620901918205861,0.0001166783816105412,0.6367002873150931,45.60511972414937,39.08540865217234,85.70399307925808
194,104,MEM,28,23.6,13.4,5.1,1.6,0.5,9.49,28,0.0012755102040816326,0.9130142577051288,0.0012755102040816326,0.40127551020408164,1.6269262807163678e-06,5.038474692708913e-06,9.470102040816327,5.377091836734694,2.046505102040816,0.6420408163265307,0.20063775510204082,3.808104591836735,0.27020516108798953,0.8124689373606988,-0.25369603713001093,0.055890732793551105,-0.905313034209356,0.4948891179894598,0.8314339384588934,5.038474692708913e-06,0.9114281959247981,56.64367675725372,26.611048058587492,46.97973292346301
195,87,IND,51,15.5,0.5,6.9,0.1,3.0,-3.58,21,0.0022675736961451248,0.8716903032583087,0.00038446751249519417,0.40226757369614513,8.718084183564494e-07,2.017998805471793e-06,6.23514739229025,0.20113378684807257,2.7756462585034014,0.040226757369614514,1.2068027210884353,-1.4401179138321996,-0.2393606745735926,-1.1577516144792324,0.085117015823243,-1.148959170884886,0.9317689412153973,0.17811288768887598,0.22209356234081226,2.017998805471793e-06,0.8693504563113377,54.95178142707662,8.049503881549512,14.648303790172026
221,92,SAC,51,16.8,8.3,8.5,2.1,2.3,-4.29,23,0.001890359168241966,0.41147411954704993,0.00038446751249519417,0.401890359168242,7.267816871364729e-07,1.4378910282755937e-06,6.751758034026466,3.335689981096409,3.416068052930057,0.8439697542533082,0.9243478260869565,-1.7241096408317582,-0.1579848402978562,0.03541242883068418,0.38270447392283313,0.4601585590265446,0.4160555005580682,0.7570081511334676,0.19650368685911143,1.4378910282755937e-06,0.40073952583943767,36.1114928449361,19.16036075210041,53.058899653845955
184,115,CLE,1,2.3,3.8,5.3,0.7,2.0,-0.26,15,0.0044444444444444444,0.23836925643373735,1.0,0.40444444444444444,0.0044444444444444444,0.01777633465760831,0.9302222222222222,1.5368888888888887,2.1435555555555554,0.2831111111111111,0.8088888888888889,-0.10515555555555556,-1.0749855661434085,-0.649298468433447,-0.20859919935808632,-0.662697366503557,0.20524759171746484,0.083912829481554,0.37058002280145746,0.01777633465760831,0.22447707822496063,30.096900172407693,9.190855457278674,30.53754840076417
211,79,MEM,27,31.8,12.9,6.7,2.5,1.2,-1.94,28,0.0012755102040816326,0.30029927923994276,0.0013717421124828531,0.40127551020408164,1.7496710618403737e-06,5.529454538571101e-06,12.760561224489797,5.176454081632653,2.688545918367347,1.003188775510204,0.48153061224489796,-0.7784744897959184,0.7885139987104415,0.7360964813308964,0.044643738607711536,0.7789198434632039,-0.3924516026082077,0.8760692783418967,0.2898776124975947,5.529454538571101e-06,0.2875367589544194,31.560482468818318,23.393296674623983,74.12211362021004
187,100,DEN,44,20.3,1.9,1.7,0.1,1.8,-3.97,18,0.0030864197530864196,0.8254735195879549,0.0005165289256198347,0.40308641975308646,1.594225079073564e-06,4.907669693954045e-06,8.182654320987655,0.7658641975308642,0.6852469135802469,0.040308641975308646,0.7255555555555556,-1.6002530864197533,0.06740807596532708,-0.9427878433952273,-0.8862375396937983,-1.1487952354337032,0.05309543993920524,0.054304316998876674,0.2077519612072436,4.907669693954045e-06,0.8222906379787188,53.059940689261495,5.28156634779619,9.95396202707233
188,92,MEM,4,22.1,7.5,9.0,0.7,2.5,-1.42,28,0.0012755102040816326,0.9944003278582996,0.0625,0.40127551020408164,7.971938775510203e-05,0.0003174087795365213,8.868188775510205,3.0095663265306123,3.611479591836735,0.2808928571428571,1.003188775510204,-0.5698112244897959,0.17539256883998014,-0.08872604379096961,0.47350716623068734,-0.667138377876102,0.5600053417939249,0.6113619332821716,0.3137564223912131,0.0003174087795365213,0.9942988193660999,59.99428418652635,18.561367008599923,30.93855899820616
188,99,CLE,57,3.1,6.8,0.5,0.3,2.2,-0.58,15,0.0044444444444444444,0.8815766178960484,0.0003077870113881194,0.40444444444444444,1.3679422728360862e-06,4.00253713914914e-06,1.2537777777777779,2.750222222222222,0.20222222222222222,0.12133333333333332,0.8897777777777779,-0.23457777777777775,-1.024019517168121,-0.18744498227195328,-1.1106866314509898,-0.9865813586966031,0.3529366137102292,0.04946329605591379,0.3544601374424712,4.00253713914914e-06,0.8794171059975117,55.35662541264996,8.168229432967342,14.75564916047205
219,92,MIN,56,22.0,0.7,2.3,2.1,2.9,5.06,29,0.0011890606420927466,0.4501030450159016,0.00031887755102040814,0.40118906064209275,3.7916474556528906e-07,4.7421219060009054e-08,8.826159334126041,0.2808323424494649,0.9227348394768132,0.8424970273483948,1.163448275862069,2.0300166468489893,0.16877214606803523,-1.1274144806221948,-0.7758830376891092,0.45721011532849437,0.8526112756512653,0.3953916784746346,0.6525030303826604,4.7421219060009054e-08,0.4400730767830644,37.692793517385425,21.020194694913872,55.7671446803711
206,108,CLE,7,9.7,7.2,4.7,1.1,0.6,-0.17,15,0.0044444444444444444,0.9999501801738996,0.02040816326530612,0.40444444444444444,9.070294784580498e-05,0.000361343084449276,3.923111111111111,2.912,1.9008888888888889,0.44488888888888894,0.24266666666666664,-0.06875555555555556,-0.6035496131219987,-0.12586451745042068,-0.32136012836969924,-0.3388133743105108,-0.8285755622318841,0.09813124430678528,0.3751680150921347,0.000361343084449276,0.9999499058546764,60.22413265081301,9.57116280117816,15.892570602341339
206,117,NYK,14,7.1,5.7,6.5,2.3,3.0,-3.21,10,0.01,0.9178006675892703,0.00510204081632653,0.41000000000000003,5.10204081632653e-05,0.00020261269250642025,2.911,2.337,2.665,0.943,1.23,-1.3161,-0.7629760348650944,-0.34473739207365595,0.03370255881567728,0.6584200989047537,0.9741231320369375,0.6361128893984755,0.2363410348360288,0.00020261269250642025,0.9163019141224933,56.85153705889554,17.885305446807344,31.45966911726415
196,107,MIA,30,26.3,3.7,5.0,1.9,0.4,6.39,7,0.02040816326530612,0.8951803233553096,0.0011111111111111111,0.42040816326530617,2.2675736961451244e-05,8.923384111866612e-05,11.056734693877553,1.5555102040816329,2.102040816326531,0.7987755102040817,0.16816326530612247,2.6864081632653063,0.5201294665534358,-0.6422102931543144,-0.22789002585454093,0.36967831886082153,-0.9646057962135575,0.2799119655126221,0.7150435580706771,8.923384111866612e-05,0.8932689549736218,55.91867166350164,20.91437121001629,37.40140920347933
206,85,DAL,57,20.1,13.2,7.4,1.3,2.0,-4.28,17,0.0034602076124567475,0.5497001556206874,0.0003077870113881194,0.40346020761245677,1.0650069598204824e-06,2.7907941067480186e-06,8.109550173010382,5.325674740484429,2.98560553633218,0.5244982698961939,0.8069204152249135,-1.7268096885813151,0.05589280595332239,0.7928970979501333,0.18267966646574477,-0.1794329915976203,0.20165350167315266,0.7414828660956861,0.1968481234419069,2.7907941067480186e-06,0.5414869260233244,41.770248912734395,18.928960792401966,45.316849396679416
186,89,SAC,33,15.6,1.5,5.2,1.7,1.2,-1.15,23,0.001890359168241966,0.9989833551721039,0.0009182736455463729,0.401890359168242,1.7358670048135594e-06,5.474238229337954e-06,6.269489603024575,0.602835538752363,2.0898298676748586,0.6832136105860114,0.4822684310018904,-0.46217391304347827,-0.23395113434424936,-1.004844454165351,-0.23356413813781982,0.13831990914693842,-0.39110447407022264,0.15120973242500174,0.32656682005856,5.474238229337954e-06,0.9989654451170261,60.163091652706036,9.600689513989154,15.957772864149893
205,104,UTA,60,1.1,5.4,0.6,0.5,2.4,-2.07,19,0.002770083102493075,0.9887290676317549,0.0002777777777777778,0.40277008310249307,7.694675284702986e-07,1.6086346444738769e-06,0.4430470914127424,2.1749584487534626,0.24166204986149584,0.20138504155124654,0.9666481994459833,-0.8337340720221605,-1.1517247571418296,-0.40641826186450464,-1.092359962750458,-0.8263154235623891,0.4932886144892647,0.048175513075624475,0.28407863815345596,1.6086346444738769e-06,0.9885241103798188,59.74307021279303,6.691101605084252,11.199795359113397
183,111,GSW,24,12.4,0.0,10.3,0.6,2.4,-2.91,5,0.04,0.31068203420203055,0.001736111111111111,0.44,6.944444444444444e-05,0.00027630894590846046,5.456,0.0,4.532,0.264,1.056,-1.2804,-0.3620909552706708,-1.2343128842380058,0.901249211829474,-0.7009583875593288,0.6564294391239311,0.32307334082792927,0.24834774287837943,0.00027630894590846046,0.29810890447179283,32.00185978334466,12.571263841538794,39.282916451254174
206,83,TOR,35,14.6,1.7,9.0,1.5,1.7,8.34,22,0.002066115702479339,0.4936435037946591,0.0008163265306122448,0.40206611570247935,1.6866250632484397e-06,5.2772701736845555e-06,5.870165289256199,0.6835123966942149,3.618595041322314,0.603099173553719,0.6835123966942149,3.3532314049586778,-0.29685217925938656,-0.9741349310117797,0.4768135317292963,-0.02207161096628642,-0.0236680451204931,0.3015530581021719,0.7933303044269123,5.2772701736845555e-06,0.4844077517111591,39.475560973319126,22.010775035966923,55.75797909710172
185,97,DAL,7,3.9,0.8,0.9,0.7,0.7,-1.71,17,0.0034602076124567475,0.8508470989568069,0.02040816326530612,0.40346020761245677,7.06164818868724e-05,0.0002809971025661894,1.5734948096885815,0.32276816608996545,0.3631141868512111,0.28242214532871973,0.28242214532871973,-0.6899169550173011,-0.9736581074293172,-1.1114516731963004,-1.0359242932556532,-0.6640766967870514,-0.7559889827510112,0.010549202720561814,0.30030681493600553,0.0002809971025661894,0.8481270536856909,54.11533010554067,6.270901671065008,11.588031818035521
197,129,PHI,19,9.4,3.6,2.5,1.6,1.7,6.4,4,0.0625,0.30177819882800017,0.0027700831024930744,0.4625,0.00017313019390581715,0.0006910525531109499,4.3475,1.665,1.15625,0.7400000000000001,0.78625,2.9600000000000004,-0.5367004290350789,-0.6005331690246372,-0.6673745770892857,0.2520079740855953,0.1639129238177043,0.1996174082554182,0.7154875495798423,0.0006910525531109499,0.2890426553326474,31.662367871162655,21.1618021499404,66.83581668954733
198,88,BOS,24,1.1,13.1,8.1,1.9,2.9,1.92,1,1.0,0.8298966139881289,0.001736111111111111,1.4,0.001736111111111111,0.006942985407508403,1.54,18.34,11.339999999999998,2.6599999999999997,4.06,2.6879999999999997,-0.9789341661515204,5.7467801950491895,4.064750879594834,4.095905903409657,6.141210206426638,0.9999999947744878,0.48638402489738086,0.006942985407508403,0.8267944134994227,53.659425188623345,104.0468813770308,193.90234056978008
187,108,CHA,24,18.1,7.5,5.5,1.5,1.0,-3.0,30,0.0011111111111111111,0.5599788245973175,0.001736111111111111,0.40111111111111114,1.9290123456790124e-06,6.246820727907202e-06,7.2601111111111125,3.0083333333333337,2.2061111111111114,0.6016666666666667,0.40111111111111114,-1.2033333333333334,-0.07790972683257184,-0.08919538077441179,-0.1795312492511548,-0.024939532975079583,-0.5392836043174861,0.28682399036329187,0.2447032746370007,6.246820727907202e-06,0.551953086935591,42.191243775594934,10.660074592505868,25.2660828137806
218,118,ORL,49,18.6,4.2,2.3,1.1,2.5,6.15,24,0.001736111111111111,0.9910504862480768,0.00041649312786339016,0.4017361111111111,7.230783469850523e-07,1.4230776459055293e-06,7.472291666666668,1.6872916666666669,0.9239930555555556,0.4419097222222223,1.004340277777778,2.4706770833333334,-0.04448732254876918,-0.5920478800446783,-0.7752983771921187,-0.3447777558631729,0.5621077843673918,0.23245444698433537,0.7042639356970546,1.4230776459055293e-06,0.9908878737073855,59.83809287174001,18.815680013235557,31.444317674973426
206,101,DAL,6,10.3,2.1,3.1,1.1,0.6,-0.09,17,0.0034602076124567475,0.9438737794415402,0.027777777777777776,0.40346020761245677,9.611687812379854e-05,0.00038299883737870176,4.155640138408305,0.8472664359861592,1.250726643598616,0.4438062283737025,0.24207612456747404,-0.03631141868512111,-0.5669219441176571,-0.911802205253529,-0.6234737222730261,-0.3409808933274307,-0.8296537892451776,0.036515043280621357,0.37926516607820593,0.00038299883737870176,0.9428506223988103,57.92979226984873,8.387538479453161,14.478799510245615
208,104,CHA,37,15.0,7.0,9.1,1.9,2.9,-1.82,30,0.0011111111111111111,0.9581778285069493,0.0007304601899196495,0.40111111111111114,8.11622433244055e-07,1.7772545113115903e-06,6.0166666666666675,2.807777777777778,3.6501111111111113,0.7621111111111112,1.1632222222222224,-0.7300222222222224,-0.2737754734268174,-0.1655365476719848,0.4914582349223442,0.29627508565593597,0.8521985410786256,0.7686350313349307,0.29529220165748904,1.7772545113115903e-06,0.9574155898625851,58.492378834886416,21.33765172834797,36.47937073747738
184,98,UTA,40,11.7,5.3,3.1,1.1,0.8,-2.62,19,0.002770083102493075,0.7885846538341643,0.0006250000000000001,0.40277008310249307,1.731301939058172e-06,5.455977939487696e-06,4.712409972299168,2.134681440443213,1.2485872576177286,0.4430470914127424,0.32221606648199447,-1.055257617728532,-0.47922028628853625,-0.4217496437603103,-0.6244678396523639,-0.342500708427591,-0.6833322139770294,0.07234116550244493,0.26033612979350207,5.455977939487696e-06,0.7847288869652376,51.54982350407886,6.69962309363306,12.996403553356405
189,107,OKC,57,6.2,5.0,2.0,1.5,2.6,9.45,8,0.015625,0.6724496846298318,0.0003077870113881194,0.415625,4.809172052939366e-06,1.7767476483531912e-05,2.5768750000000002,2.078125,0.83125,0.6234375000000001,1.0806250000000002,3.92765625,-0.8156069689395488,-0.44327776671381264,-0.8183936784441245,0.01864633221745144,0.7013903999744071,0.20468896698158306,0.8302082515832996,1.7767476483531912e-05,0.666475514082305,46.796251913188385,21.506457823301467,45.95765033318918
181,117,DET,54,12.5,9.2,3.4,0.1,1.1,8.23,9,0.012345679012345678,0.12415962111186547,0.0003429355281207133,0.4123456790123457,4.233771952107571e-06,1.5465872698601378e-05,5.154320987654321,3.79358024691358,1.4019753086419753,0.04123456790123457,0.4535802469135803,3.393604938271605,-0.4096110397013838,0.20970766142442618,-0.5531923761931272,-1.146941503793404,-0.4434841013459892,0.0875821087929543,0.7893708467315745,1.5465872698601378e-05,0.10818415900285581,24.35030566789669,18.08038809538226,74.25117508573761
216,96,GSW,57,9.4,0.9,4.6,1.6,2.1,-0.91,5,0.04,0.6157651838149819,0.0003077870113881194,0.44,1.2311480455524777e-05,4.777675418463969e-05,4.136,0.396,2.024,0.7040000000000001,0.924,-0.40040000000000003,-0.5700156330956763,-1.0835760871061775,-0.26415357647186627,0.179934887910769,0.4154204307071677,0.2104209382270556,0.3381760694851337,4.777675418463969e-05,0.6087570382651927,44.47752100571107,12.069134169668166,27.135357134941145
219,118,CHA,55,30.0,12.6,6.7,2.0,2.9,-0.01,30,0.0011111111111111111,0.9840480284661899,0.0003305785123966942,0.40111111111111114,3.673094582185491e-07,0.0,12.033333333333335,5.054,2.6874444444444445,0.8022222222222223,1.1632222222222224,-0.004011111111111111,0.6739620100937253,0.689484521580832,0.04413191214001146,0.3765787403136898,0.8521985410786256,0.933165036581634,0.3833796075170041,0.0,0.9837576849550078,59.55134159840772,26.404034251089353,44.33826936956084
209,107,OKC,12,18.7,6.4,6.9,0.4,0.6,-4.52,8,0.015625,0.9800327309109992,0.006944444444444444,0.415625,0.00010850694444444444,0.0004325591754772091,7.7721875,2.66,2.8678125000000003,0.16625,0.249375,-1.878625,0.0027518778503934434,-0.22178793380703854,0.127944286488072,-0.8966568368256972,-0.816327314013734,0.1413556297258139,0.18870716231948642,0.0004325591754772091,0.9796691448513422,59.413050232712635,6.8591173971913975,11.544799282859895
186,89,SAS,13,12.1,9.7,0.3,0.3,2.6,3.74,3,0.1111111111111111,0.9989833551721039,0.00591715976331361,0.5111111111111111,0.0006574621959237344,0.002628383407582405,6.184444444444444,4.957777777777777,0.15333333333333332,0.15333333333333332,1.3288888888888888,1.9115555555555555,-0.247347336767242,0.6528576791801125,-1.1334040347317176,-0.9225163932078686,1.1546770188138056,0.3785439366714886,0.5847473163519005,0.002628383407582405,0.9989654451170261,60.321270658042245,24.61744313281994,40.81055134328119
206,88,CHI,43,6.9,4.6,3.6,1.9,1.3,-1.9,6,0.027777777777777776,0.6352717474695745,0.0005408328826392644,0.4277777777777778,1.5023135628868456e-05,5.8623390814303294e-05,2.951666666666667,1.9677777777777778,1.5400000000000003,0.8127777777777778,0.5561111111111112,-0.8127777777777778,-0.7565702745886672,-0.4852812688607113,-0.48905586895107217,0.39771128101309866,-0.2562806020099228,0.16945752961497626,0.2916759409658472,5.8623390814303294e-05,0.6286194187464125,45.27673158968373,9.863132565200946,21.78410900898212
205,77,MEM,33,18.6,10.4,9.3,0.4,1.0,-3.47,28,0.0012755102040816326,0.35688165633190333,0.0009182736455463729,0.40127551020408164,1.1712674050336388e-06,3.2158365120890266e-06,7.463724489795919,4.173265306122449,3.7318622448979597,0.16051020408163266,0.40127551020408164,-1.3924260204081633,-0.04583681307204207,0.3542342011818843,0.5294458741815105,-0.9081480814326529,-0.5389834402085358,0.35222157267420434,0.22626423845514942,3.2158365120890266e-06,0.34515124822238313,33.87670288624414,11.606609450337674,34.26133142092353
195,121,SAS,53,4.4,11.1,5.4,1.8,2.6,8.69,3,0.1111111111111111,0.4497138106544227,0.00035599857600569594,0.5111111111111111,3.9555397333966215e-05,0.00015675258180981424,2.2488888888888887,5.673333333333333,2.76,0.9199999999999999,1.3288888888888888,4.441555555555555,-0.867270913245499,0.9252328120445832,0.07784660382709158,0.6123734049597258,1.1546770188138056,0.8702147576325128,0.8055608892613589,0.00015675258180981424,0.43967674244550725,37.68630947746428,42.825377642843385,113.63643253116142
200,89,NOP,12,2.0,6.9,6.9,1.4,1.5,-2.72,27,0.0013717421124828531,0.8095716486678869,0.006944444444444444,0.4013717421124829,9.525986892242035e-06,3.663476356127456e-05,0.8027434842249658,2.769465020576132,2.769465020576132,0.561920438957476,0.6020576131687243,-1.0917311385459536,-1.095065850634028,-0.18012024037366525,0.08224475429389949,-0.1045126800531008,-0.17239029215292198,0.18696627939856322,0.2561601734040482,3.663476356127456e-05,0.8060987029885047,52.41086589835533,8.892921816875454,16.967706341891436
221,110,PHX,23,3.2,0.1,4.3,2.0,1.1,1.43,16,0.00390625,0.8374762548106743,0.0018903591682419658,0.40390625,7.384215500945179e-06,2.8067665408982418e-05,1.2925000000000002,0.040390625000000006,1.736796875,0.8078125,0.44429687500000004,0.5775859375,-1.0179200432437088,-1.2189382543222158,-0.39760944676048604,0.38777064509199516,-0.46043392149489837,0.06255387988851534,0.4597621897655422,2.8067665408982418e-05,0.8345123136172602,53.552703370823274,10.54833625043546,19.697112538640642
209,78,BOS,36,30.5,6.7,9.3,0.7,1.8,5.36,1,1.0,0.3108669450047183,0.0007716049382716049,1.4,0.0007716049382716049,0.003084955047786214,42.699999999999996,9.379999999999999,13.02,0.9799999999999999,2.52,7.504,5.504535333300922,2.3361698357027727,4.845403465059848,0.7324952152511026,3.329438441564398,0.9999999467379808,0.6671807576046045,0.003084955047786214,0.2982971882096723,32.17880981847307,116.70264930398095,362.6692533450532
199,98,MEM,43,22.1,6.3,4.9,2.0,0.4,-4.36,28,0.0012755102040816326,0.9887194048298911,0.0005408328826392644,0.40127551020408164,6.898378605092658e-07,1.2901155046493751e-06,8.868188775510205,2.528035714285714,1.9662500000000003,0.8025510204081633,0.16051020408163266,-1.749561224489796,0.17539256883998014,-0.27201993826249543,-0.29098850909722596,0.37723700420228573,-0.9785789530095202,0.2711179754063665,0.19410537930512228,1.2901155046493751e-06,0.9885142713199755,59.742655429777884,9.334136951035356,15.623907045790414
184,122,CHA,34,2.6,0.2,6.2,1.6,0.1,-3.8,30,0.0011111111111111111,0.10864033288606934,0.0008650519031141869,0.40111111111111114,9.611687812379855e-07,2.3754407821652126e-06,1.042888888888889,0.08022222222222224,2.486888888888889,0.6417777777777779,0.04011111111111112,-1.5242222222222224,-1.0572384598037994,-1.2037764174789765,-0.04906107177297442,0.055364121682674475,-1.1984067258209075,0.03067599340572167,0.213917937980088,2.3754407821652126e-06,0.09238178535074903,23.71419018647275,4.90546717945985,20.685788301799438
198,127,UTA,40,20.3,8.7,10.8,0.5,0.4,-3.51,19,0.002770083102493075,0.38646075052422124,0.0006250000000000001,0.40277008310249307,1.731301939058172e-06,5.455977939487696e-06,8.17623268698061,3.5040997229916893,4.349916897506925,0.20138504155124654,0.16110803324099723,-1.4137229916897507,0.06639654855470205,0.09951734069707918,0.8166398994897659,-0.8263154235623891,-0.9774874210936029,0.3054985843348893,0.22474124581568936,5.455977939487696e-06,0.3752698910310736,35.087742021019025,10.678237022700019,30.432955806342022
189,88,OKC,12,17.9,12.0,10.6,0.9,1.0,7.04,8,0.015625,0.9851594715517185,0.006944444444444444,0.415625,0.00010850694444444444,0.0004325591754772091,7.4396875,4.987500000000001,4.405625,0.3740625,0.415625,2.926,-0.04962308834416293,0.664171397820058,0.8425260151103424,-0.48060994180608424,-0.5127837712161059,0.6138869554808725,0.7430173246811752,0.0004325591754772091,0.9848894017370557,59.622927888518085,28.198167072117553,47.294166976908606
211,126,ATL,4,15.4,3.3,8.7,0.2,1.4,0.32,14,0.00510204081632653,0.8547552110156689,0.0625,0.40510204081632656,0.00031887755102040814,0.001274042838120697,6.238571428571429,1.3368367346938776,3.524387755102041,0.08102040816326532,0.5671428571428572,0.1296326530612245,-0.2388213248458461,-0.7254480163695041,0.43303784032602327,-1.0672890511894262,-0.23613855525070573,0.137684175849965,0.4005230665531323,0.001274042838120697,0.8521064531355824,54.335207061754595,10.901442613981104,20.063312911628525
196,105,BOS,13,11.7,4.0,2.9,2.2,1.5,-2.88,1,1.0,0.9350540213580669,0.00591715976331361,1.4,0.00591715976331361,0.023667204588173944,16.38,5.6,4.06,3.08,2.0999999999999996,-4.032,1.3586432724265711,0.8973185903535039,0.6819230092464466,4.936758575449296,2.562591596601968,0.9999706806943734,0.2495706111300929,0.023667204588173944,0.9338699841937304,58.97292417034714,87.46789042771265,148.31872703998184
180,127,WAS,47,18.8,3.3,9.7,0.9,2.1,6.74,20,0.0025,0.023460267451247057,0.0004526935264825713,0.4025,1.1317338162064282e-06,3.0577019244428654e-06,7.567000000000001,1.32825,3.9042499999999998,0.36225,0.8452500000000001,2.7128500000000004,-0.029568989445983934,-0.7287165438583321,0.6095500091356277,-0.5042589232071991,0.27163664727671233,0.4057994539785449,0.7303322744633759,3.0577019244428654e-06,0.005647960826853036,20.227143977524424,22.864651034893658,113.03944373115613
188,126,CLE,38,6.5,7.6,9.1,1.9,1.8,5.31,15,0.0044444444444444444,0.12741653216771817,0.0006925207756232686,0.40444444444444444,3.077870113881194e-06,1.0842258552507038e-05,2.628888888888889,3.0737777777777775,3.6804444444444444,0.7684444444444444,0.728,2.1475999999999997,-0.8074138090231487,-0.06428405262888826,0.5055533510487957,0.30895461007558106,0.057558569724700706,0.5000921672982163,0.6647559505242462,1.0842258552507038e-05,0.11150047897239629,24.483357716170662,23.55581749374313,96.21154813330644
201,82,PHX,16,8.5,3.0,7.8,1.3,0.5,-1.22,16,0.00390625,0.5818616583441737,0.00390625,0.40390625,1.52587890625e-05,5.956600593375527e-05,3.4332031250000004,1.2117187500000002,3.15046875,0.5250781250000001,0.201953125,-0.49276562500000004,-0.6807192799220366,-0.7730739867643126,0.25928734146446764,-0.17827210418468872,-0.90291139788505,0.09315646507157013,0.32321966599162055,5.956600593375527e-05,0.5742350827593404,43.090295088835965,8.408846084362095,19.5144778354992
207,81,IND,10,27.3,12.7,2.4,2.4,0.6,-1.91,21,0.0022675736961451248,0.41884596420595743,0.010000000000000002,0.40226757369614513,2.267573696145125e-05,8.923384111866615e-05,10.981904761904762,5.108798185941043,0.9654421768707483,0.9654421768707483,0.24136054421768707,-0.7683310657596372,0.5083423532980497,0.71034336763484,-0.7560380416445246,0.7033500141146464,-0.8309603143250617,0.5829845415903153,0.29122574391366773,8.923384111866615e-05,0.4082458394093932,36.418574880013985,17.583322522495077,48.281193265869845
219,120,DEN,48,2.7,9.5,3.8,1.0,1.6,6.12,18,0.0030864197530864196,0.9954088864983562,0.00043402777777777775,0.40308641975308646,1.3395919067215363e-06,3.8891355080769735e-06,1.0883333333333336,3.8293209876543215,1.5317283950617284,0.40308641975308646,0.6449382716049383,2.466888888888889,-1.0500801102052786,0.22331231997588674,-0.49289947001119544,-0.42250317876454424,-0.09409767874405939,0.1374932538209472,0.702899957510829,3.8891355080769735e-06,0.9953257750001697,60.016665056231844,16.937554537026234,28.221419036124068
188,117,SAC,46,28.4,8.6,9.4,2.5,3.0,3.23,23,0.001890359168241966,0.31468683781947104,0.00047258979206049145,0.401890359168242,8.933644462391143e-07,2.1042230436863656e-06,11.413686200378072,3.4562570888468813,3.777769376181475,1.004725897920605,1.205671077504726,1.2981058601134217,0.5763560021506106,0.08130611484521506,0.5507777317575568,0.7819972089061509,0.929702757139708,0.9488330873579568,0.5575216524378384,2.1042230436863656e-06,0.30218675921908145,32.14927138496788,30.269472370565794,94.15290321235389
213,81,POR,45,24.5,9.8,7.3,0.7,2.5,2.56,13,0.005917159763313609,0.3105692069914815,0.0004938271604938272,0.4059171597633136,2.9220542041054864e-06,1.0218993997680345e-05,9.944970414201183,3.9779881656804736,2.9631952662721894,0.28414201183431953,1.014792899408284,1.0391479289940828,0.34500580771323996,0.27990225496146626,0.17226619309473237,-0.6606334721518489,0.5811924508410576,0.6721076646789005,0.5212487286374062,1.0218993997680345e-05,0.29799401919398366,31.98119387395254,24.22019188801735,75.73260705487223
212,76,MIN,45,1.0,3.1,9.1,0.3,0.7,0.86,29,0.0011890606420927466,0.22859915109979378,0.0004938271604938272,0.40118906064209275,5.87190440539628e-07,8.795252215160459e-07,0.40118906064209275,1.2436860879904876,3.650820451843044,0.12035671819262782,0.2808323424494649,0.34502259215219977,-1.1583181795375694,-0.7609056682251291,0.4917878472297006,-0.9885365716742616,-0.758891685898794,0.04012265943642181,0.4290904196712354,8.795252215160459e-07,0.21452875760218945,28.624954124383123,9.412157722409248,32.88095303667873
212,123,NOP,17,15.3,0.2,4.0,0.2,0.2,-3.51,27,0.0013717421124828531,0.9326335245364994,0.0034602076124567475,0.4013717421124829,4.746512499940668e-06,1.7516837903289436e-05,6.1409876543209885,0.08027434842249659,1.6054869684499316,0.08027434842249659,0.08027434842249659,-1.4088148148148147,-0.25419259365036956,-1.203756575720199,-0.4586257670256528,-1.0687826853002036,-1.1250756500692092,0.01613602545977508,0.22474124581568936,1.7516837903289436e-05,0.9314053353875712,57.44759956918646,4.834066500356714,8.414740627299585
